SFR491,43991
SFR546,44449
SFR546,44449
SFR690,43313
SFR695,44843
SIE516,45215
SMS201,44825
SMS201,44825
SMS201,44825
SMS203,44827
SMS203,44828
SMS204,44834
SMS304,44992
SMS304,44993
SMS321,44463
SMS321,44463
SMS354,45102
SMS354,45102
SMS416,45289
SMS416,45289
SMS449,44242
SMS563,45411
SMS563,45411
SOC240,43890
SOC240,43890
SPA101,43423
SPA101,43423
SPA101,43423
SPA102,43424
SPA102,43424
SPA102,43424
SPA309,44996
SPA309,44996
SPA390,45165
SPA390,45165
SPT355,45511
SPT355,45511
STS132,43588
STS132,43588
STS132,43588
STS132,43591
STS132,43591
STS132,43591
STS332,42722
STS332,42722
STS332,42722
STS435,42726
STS435,42726
STS435,42726
STS532,42978
STS532,42978
STS532,42978
SWK351,44191
SWK692,43951
THE117,42848
THE117,42848
THE121,44251
THE121,45941
THE212,45586
THE212,45586
VOX106,45105
VOX106,45105
WGS101,43085
WGS101,43085
WGS351,45312
WGS351,45312
WGS411,48199
WGS411,48199
WLE150,44041
WLE150,44042
WLE220,43897
WLE220,43898
WLE220,43899
WLE450,44285
WLE450,44285
WLE455,44286
ACC301,44207
ACC301,44207
AED372,43299
AED473,43314
ARH156,42592
ARH156,42592
ARH452,43504
ARH461,45525
ARH652,45221
ARP100,45089
ARP100,45089
ART100,43605
ART100,43605
ART182,44198
ART182,44198
ART200,43617
ART200,43617
ART250,43618
ART250,43618
ASL102,44942
ASL102,44942
AST110,42603
AST110,42605
AVS433,44303
BIO100,43747
BIO100,43752
BIO208,43763
BIO208,43767
BIO208,43772
BIO509,49154
BIO509,49154
BIO509,49155
BMB323,44045
BMB323,44048
BMB323,44051
BMB402,45398
BMB402,45398
BMB502,45399
BMB502,45399
BMS625,45183
BMS625,45183
BMS625,45185
BMS625,45185
CET221,44814
CET221,44814
CHF203,43362
CHF441,44273
CHY122,43804
CHY122,43805
CIE115,43644
CIE115,43647
CIE366,42609
CIE366,42610
CIE366,42613
CIE442,42617
CIE498,48905
CIE498,48905
CIE598,42865
CIE598,42865
CIE598,42866
CIE598,42866
CIE598,42868
CIE598,42868
CMJ102,44493
CMJ102,44493
CMJ102,44493
CMJ103,44495
CMJ103,44495
CMJ201,44519
CMJ201,44519
CMJ201,44519
CMJ203,45142
CMJ203,45142
COS100,45490
COS235,44940
COS235,44940
COS235,44940
